id,latitude,longitude,deities_recorded,deity_groups,families,structure,images_present,temple_name,distance_to_ganga_m,hotspot_class
1976,25.320095,83.012757,"Siva,Devi,Other","Devi,Other,Shiva","Goddess,Other,Shaiva",Free-standing,3,,106,3
1977,25.319659,83.012939,Hanuman,Hanuman,Hanuman,Free-standing,1,,96,3
1978,25.247047,83.026733,Hanuman,Hanuman,Hanuman,Free-standing,1,,97,0
1979,25.346113,82.98154,"Hanuman,__ Maa","Hanuman,Local Maa","Goddess,Hanuman",Tree-temple,0,,485,0
1980,25.346171,82.981778,"Siva,Ganesh","Ganesh,Shiva","Ganesh,Shaiva",Free-standing,4,,469,0
1981,25.320359,83.022693,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,2,,124,3
1982,25.320424,83.022702,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,2,,123,3
1983,25.32038,83.022588,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,2,,114,3
1984,25.320313,83.02265,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,2,,122,3
1985,25.320265,83.022698,"Siva,Siva-Parvati,Hanuman","Hanuman,Shiva,Shiva-Parvati","Hanuman,Shaiva",Temple complex,2,Kameshwar mahadev,128,3
1986,25.320409,83.022603,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Temple complex,5,,114,3
1987,25.320407,83.022548,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Temple complex,2,,109,3
1988,25.32043,83.022507,"RAMA,Rama-Sita,Hanuman","Hanuman,Rama","Hanuman,Vaishnava",Temple complex,4,,104,3
1989,25.320317,83.022544,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Temple complex,2,,112,3
1990,25.320517,83.022543,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Temple complex,5,,105,3
1991,25.320535,83.022486,Siva,Shiva,Shaiva,Free-standing,2,,99,3
1992,25.320331,83.02257,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,1,,114,3
1993,25.320391,83.022562,Siva,Shiva,Shaiva,Tree,1,,111,3
1994,25.320492,83.022614,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Temple complex,3,,113,3
1995,25.320452,83.022623,Other,Other,Other,Temple complex,1,,115,3
1996,25.320837,83.02261,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Temple complex,2,,111,3
1997,25.323207,83.022362,"Siva,Hanuman","Hanuman,Shiva","Hanuman,Shaiva",Free-standing,2,,283,0
1998,25.316729,83.022306,Hanuman,Hanuman,Hanuman,Free-standing,1,,0,0
1999,25.319225,83.022191,Siva,Shiva,Shaiva,Built into a wall,1,,112,3
2000,25.319426,83.022434,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,1,,119,3
2001,25.31947,83.022548,Other,Other,Other,Free-standing,0,,117,3
2002,25.316643,83.02234,Hanuman,Hanuman,Hanuman,Built into a wall,1,,0,0
2003,25.319199,83.022328,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Built into a wall,1,,103,3
2004,25.319257,83.022629,"Hanuman,Other","Hanuman,Other","Hanuman,Other",Free-standing,3,,93,3
2005,25.319269,83.022919,RAMA,Rama,Vaishnava,Built into a wall,1,,79,3
2006,25.318813,83.022702,"__ Maa,Devi","Devi,Local Maa",Goddess,Free-standing,1,Kamakhya shaktipeeth,47,3
2007,25.318741,83.022927,Hanuman,Hanuman,Hanuman,Built into a wall,1,,28,3
2008,25.318749,83.022873,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,1,,32,3
2009,25.318713,83.022913,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Built into a wall,2,,26,3
2010,25.318704,83.022884,Ganesh,Ganesh,Ganesh,Built into a wall,1,,27,3
2011,25.318701,83.022852,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,1,Badrinarayan mandir,28,3
2012,25.318678,83.022828,Siva,Shiva,Shaiva,Free-standing,1,,28,3
2013,25.31887,83.023078,Hanuman,Hanuman,Hanuman,Built into a wall,1,,33,3
2014,25.318963,83.023247,Hanuman,Hanuman,Hanuman,Built into a wall,1,,34,3
2015,25.319081,83.023244,Siva,Shiva,Shaiva,Free-standing,1,,45,3
2016,25.319092,83.023231,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,3,,47,3
2017,25.318856,83.023251,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,6,,23,3
2018,25.319284,83.02365,Hanuman,Hanuman,Hanuman,Built into a wall,1,,40,3
2019,25.319023,83.023249,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Built into a wall,1,,39,3
2020,25.318943,83.023323,"Siva,Siva-Parvati,Siva family","Shiva,Shiva family,Shiva-Parvati",Shaiva,Built into a wall,7,,28,3
2021,25.319296,83.023486,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,2,,52,3
2022,25.319537,83.02343,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Temple complex,7,,76,3
2023,25.31964,83.023322,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,1,Chandaneshwar mahadev,92,3
2024,25.319498,83.023161,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,1,,90,3
2025,25.319421,83.023165,Hanuman,Hanuman,Hanuman,Built into a wall,1,,82,3
2026,25.319649,83.022709,Krishna,Krishna,Vaishnava,Free-standing,1,,126,3
2027,25.319639,83.023157,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,1,,102,3
2028,25.319933,83.023241,Krishna,Krishna,Vaishnava,Temple complex,2,,123,3
2029,25.319861,83.023277,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Temple complex,2,,114,3
2030,25.319691,83.023331,"__ Maa,Devi","Devi,Local Maa",Goddess,Built into a wall,1,Vindhyavashini Devi,96,3
2031,25.319668,83.02331,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,1,Trilwchwanseshwar mahadev,95,3
2032,25.319823,83.023339,"Siva,Siva-Parvati,Ganesh","Ganesh,Shiva,Shiva-Parvati","Ganesh,Shaiva",Temple complex,7,,107,3
2033,25.319666,83.023434,"Siva,Siva-Parvati,Siva family","Shiva,Shiva family,Shiva-Parvati",Shaiva,Temple complex,8,,88,3
2034,25.319584,83.023378,Hanuman,Hanuman,Hanuman,Built into a wall,1,,84,3
2035,25.319901,83.024141,Ganesh,Ganesh,Ganesh,Built into a wall,1,,66,3
2036,25.318437,83.025101,"RAMA,Rama-Sita,Rama family,Hanuman","Hanuman,Rama","Hanuman,Vaishnava",Temple complex,6,,0,0
2037,25.318437,83.025101,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Built into a wall,2,,0,0
2038,25.315309,83.022324,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Temple complex,8,,0,0
2039,25.315309,83.022324,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,"Tree,Tree-temple",4,,0,0
2040,25.315309,83.022324,Ganesh,Ganesh,Ganesh,Built into a wall,1,,0,0
2041,25.319755,83.02337,Sitla Maa,Sitala Maa,Goddess,Built into a wall,1,,99,3
2042,25.319806,83.023519,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Temple complex,1,,95,3
2043,25.318803,83.023392,Ganesh,Ganesh,Ganesh,Built into a wall,1,,11,3
2044,25.318945,83.023821,"Siva,Siva-Parvati,Siva family","Shiva,Shiva family,Shiva-Parvati",Shaiva,Temple complex,5,,0,3
2045,25.318646,83.024001,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Temple complex,1,,0,3
2046,25.318646,83.024001,"Siva,Siva-Parvati,Siva family","Shiva,Shiva family,Shiva-Parvati",Shaiva,Temple complex,4,,0,3
2047,25.319528,83.02351,"__ Maa,Devi","Devi,Local Maa",Goddess,Temple complex,1,Varanasidevi,71,3
2048,25.319715,83.023241,"Siva,Siva-Parvati,Siva family","Shiva,Shiva family,Shiva-Parvati",Shaiva,Temple complex,6,,103,3
2049,25.317271,83.02273,Siva-Parvati,Shiva-Parvati,Shaiva,Built into a wall,2,,0,0
2050,25.317271,83.02273,Ganesh,Ganesh,Ganesh,Built into a wall,1,,0,0
2051,25.315323,83.02233,"Siva-Parvati,Siva","Shiva,Shiva-Parvati",Shaiva,Free-standing,1,Viaheshwar mahadev,0,0
2052,25.315323,83.02233,"Siva,Siva-Parvati,Siva family","Shiva,Shiva family,Shiva-Parvati",Shaiva,,5,Panchmeshwar mahadev,0,0
2053,25.320195,83.022904,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,2,,150,3
2054,25.320216,83.022791,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Tree-temple,1,,139,3
2055,25.323651,83.03125,Hanuman,Hanuman,Hanuman,Tree-temple,1,Sri sarv shaktiishvar Mandir Kashi,42,3
2056,25.323364,83.030345,"Siva-Parvati,Ganesh","Ganesh,Shiva-Parvati","Ganesh,Shaiva",Tree-temple,4,,60,3
2057,25.323403,83.030331,Hanuman,Hanuman,Hanuman,Built into a wall,1,,65,3
2058,25.321882,83.028513,"Siva,Ganesh","Ganesh,Shiva","Ganesh,Shaiva",Built into a wall,2,,19,3
2059,25.321876,83.028517,Siva,Shiva,Shaiva,Temple complex,2,,18,3
2060,25.321815,83.028342,Siva,Shiva,Shaiva,Built into a wall,3,,23,3
2061,25.321912,83.028336,Ganesh,Ganesh,Ganesh,"Tree-temple,Built into a wall",5,,32,3
2062,25.321986,83.028255,"Siva,Ganesh","Ganesh,Shiva","Ganesh,Shaiva","Tree,Built into a wall",4,,43,3
2063,25.321975,83.028328,"Siva,Rama-Sita,Ganesh","Ganesh,Rama,Shiva","Ganesh,Shaiva,Vaishnava",Built into a wall,9,,38,3
2064,25.321987,83.028294,"Siva,Krishna,Hanuman","Hanuman,Krishna,Shiva","Hanuman,Shaiva,Vaishnava",Built into a wall,4,,41,3
2065,25.321991,83.028294,"Siva,Ganesh","Ganesh,Shiva","Ganesh,Shaiva",Built into a wall,2,,41,3
2066,25.322131,83.028248,Hanuman,Hanuman,Hanuman,Free-standing,0,,57,3
2067,25.322289,83.028036,Hanuman,Hanuman,Hanuman,Built into a wall,2,,83,3
2068,25.322261,83.028262,Hanuman,Hanuman,Hanuman,,1,,68,3
2069,25.322029,83.028465,Siva,Shiva,Shaiva,Built-around,1,,35,3
2070,25.322057,83.028446,"Siva,Hanuman,Ganesh","Ganesh,Hanuman,Shiva","Ganesh,Hanuman,Shaiva",Built into a wall,3,,39,3
2071,25.321933,83.028417,Siva,Shiva,Shaiva,Free-standing,1,Sri jaageshvar,29,3
2072,25.321933,83.028422,Siva,Shiva,Shaiva,Free-standing,1,,29,3
2073,25.32367,83.031023,"Siva,Siva-Parvati,Hanuman,Ganesh","Ganesh,Hanuman,Shiva,Shiva-Parvati","Ganesh,Hanuman,Shaiva","Free-standing,Tree",4,,55,3
2074,25.323666,83.031003,"Siva,Siva-Parvati,Hanuman","Hanuman,Shiva,Shiva-Parvati","Hanuman,Shaiva",Tree,4,,56,3
2075,25.324227,83.032187,"Siva,Hanuman","Hanuman,Shiva","Hanuman,Shaiva","Free-standing,Tree-temple",6,,50,0
2076,25.324788,83.032859,Hanuman,Hanuman,Hanuman,"Tree,Free-standing,Tree-temple",1,,72,0
2077,25.324626,83.032713,"Siva,Hanuman,Ganesh","Ganesh,Hanuman,Shiva","Ganesh,Hanuman,Shaiva",Tree,8,,63,0
2078,25.324648,83.032859,"Siva-Parvati,Siva,Hanuman,Other","Hanuman,Other,Shiva,Shiva-Parvati","Hanuman,Other,Shaiva",Free-standing,6,,58,0
2079,25.323258,83.030281,Siva,Shiva,Shaiva,Free-standing,2,,54,3
2080,25.322675,83.029459,Other,Other,Other,Free-standing,2,,41,3
2081,25.321635,83.028439,"Siva-Parvati,Other","Other,Shiva-Parvati","Other,Shaiva",Free-standing,2,,1,3
2082,25.321286,83.026699,"Siva,Ganesh,Devi","Devi,Ganesh,Shiva","Ganesh,Goddess,Shaiva","Free-standing,Tree-temple",13,,48,3
2083,25.32065,83.02541,"Siva,__ Maa","Local Maa,Shiva","Goddess,Shaiva",Free-standing,1,,59,3
2084,25.308125,83.011505,"Siva,Hanuman","Hanuman,Shiva","Hanuman,Shaiva",Free-standing,5,,7,3
2085,25.304292,82.986157,Siva,Shiva,Shaiva,"Tree,Tree-temple",1,,599,0
2086,25.300135,82.985801,__ Bir Baabaa,Bir Baba,Folk,Tree-temple,0,,252,0
2087,25.303352,82.987278,"Siva-Parvati,Ganesh","Ganesh,Shiva-Parvati","Ganesh,Shaiva",Free-standing,5,Side hi vinayak Mandir,578,0
2088,25.324126,83.031954,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,1,,52,0
2089,25.324086,83.03177,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,1,,58,0
2090,25.324079,83.031856,Siva,Shiva,Shaiva,Free-standing,1,,53,0
2091,25.323286,83.030362,"Devi,__ Maa","Devi,Local Maa",Goddess,Tree,1,,52,3
2092,25.323071,83.030159,"Siva,Siva-Parvati,Ganesh,Hanuman","Ganesh,Hanuman,Shiva,Shiva-Parvati","Ganesh,Hanuman,Shaiva","Tree-temple,Tree",6,,42,3
2093,25.323073,83.03,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,1,,51,3
2094,25.32179,83.027984,Other,Other,Other,Tree,0,,38,3
2095,25.321768,83.027944,Ganesh,Ganesh,Ganesh,"Free-standing,Built into a wall",1,,38,3
2096,25.321748,83.027922,"__ Maa,Devi","Devi,Local Maa",Goddess,Free-standing,2,,37,3
2097,25.321739,83.027775,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,"Tree,Tree-temple",1,,42,3
2098,25.321459,83.026561,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Tree,1,,71,3
2099,25.321491,83.026518,Hanuman,Hanuman,Hanuman,Free-standing,1,,76,3
2100,25.321477,83.026529,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,1,,75,3
2101,25.320618,83.025397,Siva,Shiva,Shaiva,Free-standing,1,,57,3
2102,25.320733,83.025491,Siva-Parvati,Shiva-Parvati,Shaiva,Free-standing,2,,61,3
2103,25.3209,83.025659,Hanuman,Hanuman,Hanuman,Free-standing,1,,65,3
2104,25.320898,83.02565,Siva-Parvati,Shiva-Parvati,Shaiva,Free-standing,1,,65,3
2105,25.320659,83.025557,"RAMA,Rama-Sita,Rama family,Hanuman","Hanuman,Rama","Hanuman,Vaishnava",Free-standing,4,,50,3
2106,25.320319,83.024712,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,1,,75,3
2107,25.321485,83.026483,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,1,,77,3
2108,25.321916,83.027027,"Siva,Siva-Parvati,Hanuman","Hanuman,Shiva,Shiva-Parvati","Hanuman,Shaiva","Free-standing,Tree,Tree-temple",2,,91,3
2109,25.321839,83.027138,Siva,Shiva,Shaiva,"Tree,Tree-temple",1,,78,3
2110,25.322743,83.027813,"Siva,Siva-Parvati,Ganesh","Ganesh,Shiva,Shiva-Parvati","Ganesh,Shaiva",Built into a wall,2,,137,3
2111,25.323222,83.027769,Krishna,Krishna,Vaishnava,Free-standing,2,,184,3
2112,25.323057,83.027656,Siva,Shiva,Shaiva,Built into a wall,1,,175,3
2113,25.32317,83.027714,Siva,Shiva,Shaiva,Built into a wall,1,,182,3
2114,25.323224,83.027644,Siva,Shiva,Shaiva,Built into a wall,1,,191,3
2115,25.323193,83.02774,"Devi,__ Maa","Devi,Local Maa",Goddess,Free-standing,1,,183,3
2116,25.323209,83.027779,"Siva,Hanuman","Hanuman,Shiva","Hanuman,Shaiva",Free-standing,2,,182,3
2117,25.323183,83.027753,Siva,Shiva,Shaiva,"Tree,Tree-temple",1,,181,3
2118,25.323415,83.027544,"Siva,Hanuman","Hanuman,Shiva","Hanuman,Shaiva",Free-standing,2,,215,3
2119,25.323576,83.027813,"Siva,Siva-Parvati,Siva family","Shiva,Shiva family,Shiva-Parvati",Shaiva,Free-standing,5,,215,3
2120,25.323368,83.028078,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,1,,181,3
2121,25.32311,83.029036,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,4,,104,3
2122,25.314627,83.022473,"Devi,__ Maa","Devi,Local Maa",Goddess,Free-standing,1,Kali ma,0,0
2123,25.321277,83.033464,Other,Other,Other,Built into a wall,1,,0,0
2124,25.323246,83.029906,Siva,Shiva,Shaiva,Built into a wall,1,,72,3
2125,25.323192,83.029852,Siva,Shiva,Shaiva,Built into a wall,1,,70,3
2126,25.323199,83.029854,Other,Other,Other,Built into a wall,1,,70,3
2127,25.323159,83.029873,"Siva-Parvati,Siva family","Shiva family,Shiva-Parvati",Shaiva,Temple complex,4,,65,3
2128,25.324111,83.029625,Siva,Shiva,Shaiva,Free-standing,1,,169,3
2129,25.323979,83.028524,Hanuman,Hanuman,Hanuman,Built into a wall,1,,213,0
2130,25.322624,83.027191,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Built into a wall,2,,155,3
2131,25.321781,83.02602,"Devi,__ Maa","Devi,Local Maa",Goddess,Free-standing,1,Shri shameta Mai,130,3
2132,25.321435,83.024534,Siva,Shiva,Shaiva,Built into a wall,1,,182,3
2133,25.32104,83.023451,Siva,Shiva,Shaiva,Free-standing,1,,198,3
2134,25.32533,83.03022,"Siva,Hanuman","Hanuman,Shiva","Hanuman,Shaiva",Free-standing,2,,255,0
2135,25.325503,83.030396,Siva,Shiva,Shaiva,Free-standing,1,,263,0
2136,25.304524,82.987768,"Siva,Siva-Parvati,Devi","Devi,Shiva,Shiva-Parvati","Goddess,Shaiva",Built into a wall,4,,709,0
2137,25.304481,82.990018,Ganesh,Ganesh,Ganesh,Built into a wall,0,,702,0
2138,25.320686,83.024721,Siva,Shiva,Shaiva,Free-standing,1,,105,3
2139,25.320889,83.025092,__ Bir Baabaa,Bir Baba,Folk,Free-standing,0,,99,3
2140,25.320836,83.025627,Hanuman,Hanuman,Hanuman,"Free-standing,Tree",1,,61,3
2141,25.321479,83.026306,Other,Other,Other,Tree,1,,86,3
2142,25.32289,83.02778,Hanuman,Hanuman,Hanuman,Free-standing,1,,153,3
2143,25.32265,83.027365,"Hanuman,Siva","Hanuman,Shiva","Hanuman,Shaiva",Free-standing,2,,151,3
2144,25.32319,83.027623,Siva,Shiva,Shaiva,"Free-standing,Tree-temple",1,,189,3
2145,25.323245,83.027739,Siva,Shiva,Shaiva,Free-standing,1,,188,3
2146,25.323382,83.027466,"Rama family,Hanuman","Hanuman,Rama","Hanuman,Vaishnava","Free-standing,Tree-temple",4,,216,3
2147,25.323306,83.027472,"Siva,Ganesh","Ganesh,Shiva","Ganesh,Shaiva","Tree,Tree-temple",3,,208,3
2148,25.323568,83.027667,Siva,Shiva,Shaiva,Built-around,1,,222,3
2149,25.323272,83.028245,"Siva,Hanuman","Hanuman,Shiva","Hanuman,Shaiva",Free-standing,3,,163,3
2150,25.322689,83.028206,Ganesh,Ganesh,Ganesh,Built into a wall,1,,111,3
2151,25.323441,83.028993,Ganesh,Ganesh,Ganesh,Free-standing,1,,138,3
2152,25.323398,83.029062,Hanuman,Hanuman,Hanuman,Free-standing,1,,130,3
2153,25.322869,83.029263,"Siva,Hanuman,Ganesh","Ganesh,Hanuman,Shiva","Ganesh,Hanuman,Shaiva",Free-standing,7,,69,3
2154,25.323497,83.029604,Siva,Shiva,Shaiva,,1,,111,3
2155,25.323164,83.029818,"Rama family,Siva","Rama,Shiva","Shaiva,Vaishnava",Free-standing,5,,69,3
2156,25.323211,83.02986,Siva,Shiva,Shaiva,Free-standing,9,,71,3
2157,25.323454,83.029702,Siva,Shiva,Shaiva,Free-standing,2,,102,3
2158,25.323519,83.028672,Hanuman,Hanuman,Hanuman,Built into a wall,1,,162,3
2159,25.323126,83.027282,Hanuman,Hanuman,Hanuman,Free-standing,1,,202,3
2160,25.323026,83.027321,"Siva,Hanuman","Hanuman,Shiva","Hanuman,Shaiva",Free-standing,3,,191,3
2161,25.321146,83.024734,"Siva,__ Bir Baabaa,Hanuman,Ganesh","Bir Baba,Ganesh,Hanuman,Shiva","Folk,Ganesh,Hanuman,Shaiva",Free-standing,5,,144,3
2162,25.321325,83.023993,"Siva,Hanuman","Hanuman,Shiva","Hanuman,Shaiva","Free-standing,Tree",2,,207,3
2163,25.324562,83.030555,__ Maa,Local Maa,Goddess,Free-standing,3,,164,3
2164,25.325525,83.0228,Siva,Shiva,Shaiva,Free-standing,1,,542,3
2165,25.325278,83.022773,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,1,Markeshwar mahadev,514,3
2166,25.325232,83.022886,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Temple complex,3,,513,3
2167,25.325207,83.022882,"__ Maa,Devi","Devi,Local Maa",Goddess,Temple complex,3,,510,3
2168,25.325234,83.022768,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Temple complex,4,,510,3
2169,25.325206,83.022877,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Temple complex,4,,510,3
2170,25.325394,83.022829,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Temple complex,5,,528,3
2171,25.32539,83.022867,"Siva,Siva-Parvati,Hanuman","Hanuman,Shiva,Shiva-Parvati","Hanuman,Shaiva",Temple complex,3,,529,3
2172,25.325354,83.022843,Siva,Shiva,Shaiva,Temple complex,2,,525,3
2173,25.325365,83.022851,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Temple complex,3,,526,3
2174,25.325362,83.022884,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Temple complex,1,,527,3
2175,25.325381,83.022902,Siva,Shiva,Shaiva,Temple complex,1,,529,3
2176,25.325381,83.022902,Siva,Shiva,Shaiva,Temple complex,1,,529,3
2177,25.325381,83.022902,Siva,Shiva,Shaiva,Temple complex,1,,529,3
2178,25.32539,83.022934,"Siva,Siva-Parvati,__ Maa,Devi","Devi,Local Maa,Shiva,Shiva-Parvati","Goddess,Shaiva",Temple complex,9,,531,3
2179,25.325358,83.022931,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Temple complex,1,,527,3
2180,25.325246,83.022867,Siva,Shiva,Shaiva,Temple complex,1,,514,3
2181,25.325247,83.022979,Hanuman,Hanuman,Hanuman,Free-standing,1,,517,2
2182,25.32487,83.0232,"Siva,Siva-Parvati,Hanuman","Hanuman,Shiva,Shiva-Parvati","Hanuman,Shaiva",Free-standing,2,,485,2
2183,25.324912,83.023165,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,"Tree,Tree-temple",2,,489,2
2184,25.324819,83.023102,Siva,Shiva,Shaiva,Temple complex,1,,477,2
2185,25.322406,83.02547,__ Maa,Local Maa,Goddess,Free-standing,1,,218,0
2186,25.322488,83.025513,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,1,,223,0
2187,25.324446,83.031075,Hanuman,Hanuman,Hanuman,Built into a wall,1,,127,0
2188,25.325186,83.029125,"__ Maa,Devi","Devi,Local Maa",Goddess,Free-standing,1,,297,0
2189,25.327057,83.028942,Sitla Maa,Sitala Maa,Goddess,Free-standing,1,,446,0
2190,25.326863,83.029547,Hanuman,Hanuman,Hanuman,Tree-temple,1,,436,0
2191,25.298652,83.004922,__ Bir Baabaa,Bir Baba,Folk,Free-standing,0,,257,3
2192,25.313257,83.00089,"Rama family,Hanuman","Hanuman,Rama","Hanuman,Vaishnava","Free-standing,Tree",4,,133,0
2193,25.31329,83.001439,"Siva,Hanuman,Ganesh,Other","Ganesh,Hanuman,Other,Shiva","Ganesh,Hanuman,Other,Shaiva",Free-standing,4,,96,0
2194,25.316006,82.999017,"Siva,Ganesh","Ganesh,Shiva","Ganesh,Shaiva","Free-standing,Built-around",8,,68,0
2195,25.316033,82.999104,Hanuman,Hanuman,Hanuman,"Free-standing,Built-around",0,Sri praciin hanuman mandir,67,0
2196,25.322817,83.016161,Siva,Shiva,Shaiva,Free-standing,1,,334,3
2197,25.322894,83.016061,"__ Maa,Devi","Devi,Local Maa",Goddess,Tree,1,,336,3
2198,25.322312,83.01543,Siva,Shiva,Shaiva,Free-standing,1,,250,3
2199,25.322977,83.013545,Siva,Shiva,Shaiva,Free-standing,1,,318,3
2200,25.322746,83.012914,Krishna,Krishna,Vaishnava,Built into a wall,2,,308,3
2201,25.323727,83.012163,"Siva,Siva-Parvati,Hanuman","Hanuman,Shiva,Shiva-Parvati","Hanuman,Shaiva",Free-standing,2,Parakash Ji ka mandir,382,0
2202,25.323647,83.012136,Sitla Maa,Sitala Maa,Goddess,Temple complex,1,,383,0
2203,25.322657,83.011538,Sitla Maa,Sitala Maa,Goddess,Free-standing,1,Shitla ma,365,3
2204,25.322558,83.011485,Sitla Maa,Sitala Maa,Goddess,Temple complex,2,Shitla mata ka mandir,360,3
2205,25.322552,83.011449,Sitla Maa,Sitala Maa,Goddess,"Tree,Tree-temple",1,,362,3
2206,25.324156,83.011769,Sitla Maa,Sitala Maa,Goddess,Built into a wall,1,,329,0
2207,25.324421,83.010266,Sitla Maa,Sitala Maa,Goddess,Free-standing,1,,176,3
2208,25.324562,83.010365,Sitla Maa,Sitala Maa,Goddess,Free-standing,1,,180,3
2209,25.324506,83.01041,"Siva-Parvati,Siva","Shiva,Shiva-Parvati",Shaiva,Temple complex,1,,186,3
2210,25.324492,83.010385,Siva,Shiva,Shaiva,Tree,1,,184,3
2211,25.324438,83.009843,Other,Other,Other,Free-standing,1,,136,3
2212,25.324334,83.009766,Hanuman,Hanuman,Hanuman,"Free-standing,Tree-temple",1,,135,3
2213,25.32431,83.009701,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,3,,131,3
2214,25.324187,83.009567,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,5,,130,3
2215,25.324322,83.009743,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Temple complex,1,,134,3
2216,25.324243,83.009765,"Siva,Siva family","Shiva,Shiva family",Shaiva,Temple complex,2,,141,3
2217,25.324289,83.009705,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Temple complex,1,,133,3
2218,25.324287,83.009737,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Temple complex,1,,136,3
2219,25.324296,83.009728,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Temple complex,3,,134,3
2220,25.324288,83.009775,Hanuman,Hanuman,Hanuman,Temple complex,1,,139,3
2221,25.32402,83.009914,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,1,,168,3
2222,25.324054,83.009993,Hanuman,Hanuman,Hanuman,Temple complex,1,,172,3
2223,25.3234,83.014014,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,2,,355,2
2224,25.28929,83.006254,Krishna,Krishna,Vaishnava,Free-standing,2,,62,3
